1.679527338252E-1,2.498332626964E-17
1.768972759782E-1,2.434926611844E-17
1.926006285485E-1,2.434816635869E-17
2.008213876210E-1,2.381756758821E-17
2.130456896235E-1,2.295893583362E-17
2.276526649450E-1,2.329749723604E-17
2.397710981683E-1,2.109992171492E-17
2.518090491411E-1,1.946341731169E-17
2.710163873353E-1,1.889977011721E-17
2.854464410939E-1,1.775661251370E-17
3.041323086178E-1,1.674380878512E-17
3.171263119151E-1,1.862290698491E-17
3.268873670301E-1,2.140829945498E-17
3.364627239079E-1,2.443041228354E-17
3.498264100663E-1,2.677638052143E-17
3.706054316772E-1,3.044392510440E-17
3.914766957144E-1,3.146493432429E-17
4.141099048418E-1,3.010893806745E-17
4.424886545927E-1,2.767174182075E-17
4.667203799221E-1,2.590279081499E-17
4.908607501219E-1,2.406971125200E-17
5.169938688653E-1,2.228443707537E-17
5.421673389677E-1,2.048080622939E-17
5.718511381306E-1,1.848098392375E-17
6.031649811618E-1,1.711021805572E-17
